record_id,split,domain
MUSE_20180114_122915_66000,train,chapman_ningbo_china
MUSE_20180712_150814_89000,train,chapman_ningbo_china
MUSE_20180712_152526_02000,train,chapman_ningbo_china
MUSE_20180114_134317_49000,train,chapman_ningbo_china
MUSE_20180113_182802_87000,train,chapman_ningbo_china
MUSE_20180113_115258_10000,train,chapman_ningbo_china
MUSE_20180113_123833_74000,train,chapman_ningbo_china
MUSE_20180209_171417_48000,train,chapman_ningbo_china
MUSE_20180116_172521_33000,train,chapman_ningbo_china
MUSE_20180112_124630_80000,train,chapman_ningbo_china
MUSE_20180119_175803_90000,train,chapman_ningbo_china
MUSE_20180712_151028_03000,train,chapman_ningbo_china
MUSE_20180113_122409_54000,train,chapman_ningbo_china
MUSE_20180114_131559_52000,train,chapman_ningbo_china
MUSE_20180209_120425_49000,train,chapman_ningbo_china
MUSE_20180114_073454_67000,train,chapman_ningbo_china
MUSE_20180118_182158_26000,train,chapman_ningbo_china
MUSE_20180209_171614_93000,train,chapman_ningbo_china
MUSE_20180210_132238_46000,train,chapman_ningbo_china
MUSE_20180116_122213_56000,train,chapman_ningbo_china
MUSE_20180113_122351_95000,train,chapman_ningbo_china
MUSE_20180113_080441_98000,train,chapman_ningbo_china
MUSE_20180113_080730_99000,train,chapman_ningbo_china
MUSE_20180114_072325_51000,train,chapman_ningbo_china
MUSE_20180115_132101_95000,train,chapman_ningbo_china
MUSE_20180115_123055_17000,train,chapman_ningbo_china
MUSE_20180120_122928_62000,train,chapman_ningbo_china
MUSE_20180113_131134_68000,train,chapman_ningbo_china
MUSE_20180209_122704_03000,train,chapman_ningbo_china
MUSE_20180113_080554_25000,train,chapman_ningbo_china
MUSE_20180210_131345_18000,train,chapman_ningbo_china
MUSE_20180114_071050_26000,train,chapman_ningbo_china
MUSE_20180119_174330_18000,train,chapman_ningbo_china
MUSE_20180115_125342_25000,train,chapman_ningbo_china
MUSE_20180119_172852_49000,train,chapman_ningbo_china
MUSE_20180209_120018_73000,train,chapman_ningbo_china
MUSE_20180112_124625_42000,train,chapman_ningbo_china
MUSE_20180209_170125_27000,train,chapman_ningbo_china
MUSE_20180112_120319_68000,train,chapman_ningbo_china
MUSE_20180118_134528_61000,train,chapman_ningbo_china
MUSE_20180113_182621_77000,train,chapman_ningbo_china
MUSE_20180112_121749_74000,train,chapman_ningbo_china
MUSE_20180712_151209_69000,train,chapman_ningbo_china
MUSE_20180113_125919_82000,train,chapman_ningbo_china
MUSE_20180112_123550_14000,train,chapman_ningbo_china
MUSE_20180113_115416_77000,train,chapman_ningbo_china
MUSE_20180113_123955_73000,train,chapman_ningbo_china
MUSE_20180113_135529_57000,train,chapman_ningbo_china
MUSE_20180116_181851_46000,train,chapman_ningbo_china
MUSE_20180112_121355_12000,train,chapman_ningbo_china
MUSE_20180119_171815_26000,train,chapman_ningbo_china
MUSE_20180210_130751_49000,train,chapman_ningbo_china
MUSE_20180113_121352_20000,train,chapman_ningbo_china
MUSE_20180119_175823_72000,train,chapman_ningbo_china
MUSE_20180209_120258_95000,train,chapman_ningbo_china
MUSE_20180712_150604_77000,train,chapman_ningbo_china
MUSE_20180114_121330_27000,train,chapman_ningbo_china
MUSE_20180113_121828_09000,train,chapman_ningbo_china
MUSE_20180210_130745_19000,train,chapman_ningbo_china
MUSE_20180120_123455_47000,train,chapman_ningbo_china
MUSE_20180112_131736_51000,train,chapman_ningbo_china
MUSE_20180116_175636_47000,train,chapman_ningbo_china
MUSE_20180209_115247_09000,train,chapman_ningbo_china
MUSE_20180113_184700_32000,train,chapman_ningbo_china
MUSE_20180114_124443_23000,train,chapman_ningbo_china
MUSE_20180114_072347_29000,train,chapman_ningbo_china
MUSE_20180209_115809_07000,train,chapman_ningbo_china
MUSE_20180116_133111_37000,train,chapman_ningbo_china
MUSE_20180116_174027_93000,train,chapman_ningbo_china
MUSE_20180119_175140_63000,train,chapman_ningbo_china
MUSE_20180116_134315_48000,train,chapman_ningbo_china
MUSE_20180118_124646_35000,train,chapman_ningbo_china
MUSE_20180112_075538_85000,train,chapman_ningbo_china
MUSE_20180120_120844_24000,train,chapman_ningbo_china
MUSE_20180210_115249_25000,train,chapman_ningbo_china
MUSE_20180712_160137_88000,train,chapman_ningbo_china
MUSE_20180118_170609_90000,train,chapman_ningbo_china
MUSE_20180119_180225_42000,train,chapman_ningbo_china
MUSE_20180115_131612_92000,train,chapman_ningbo_china
MUSE_20180209_123442_58000,train,chapman_ningbo_china
MUSE_20180115_124258_25000,train,chapman_ningbo_china
MUSE_20180116_171453_21000,train,chapman_ningbo_china
MUSE_20180116_182208_22000,train,chapman_ningbo_china
MUSE_20180114_070416_35000,train,chapman_ningbo_china
MUSE_20180209_170337_00000,train,chapman_ningbo_china
MUSE_20180712_151430_89000,train,chapman_ningbo_china
MUSE_20180113_122506_62000,train,chapman_ningbo_china
MUSE_20180113_182202_20000,train,chapman_ningbo_china
MUSE_20180116_120954_32000,train,chapman_ningbo_china
MUSE_20180209_174716_95000,train,chapman_ningbo_china
MUSE_20180112_140548_57000,train,chapman_ningbo_china
MUSE_20180118_134840_07000,train,chapman_ningbo_china
MUSE_20180118_170645_08000,train,chapman_ningbo_china
MUSE_20180116_121654_74000,train,chapman_ningbo_china
MUSE_20180114_123121_24000,train,chapman_ningbo_china
MUSE_20180210_130127_29000,train,chapman_ningbo_china
MUSE_20180113_122622_64000,train,chapman_ningbo_china
MUSE_20180114_120046_43000,train,chapman_ningbo_china
MUSE_20180113_135955_11000,train,chapman_ningbo_china
MUSE_20180115_131726_34000,train,chapman_ningbo_china
MUSE_20180113_183701_57000,train,chapman_ningbo_china
MUSE_20180116_131435_53000,train,chapman_ningbo_china
MUSE_20180113_131440_08000,train,chapman_ningbo_china
MUSE_20180112_134524_36000,train,chapman_ningbo_china
MUSE_20180712_151604_58000,train,chapman_ningbo_china
MUSE_20180115_131246_23000,train,chapman_ningbo_china
MUSE_20180209_114524_38000,train,chapman_ningbo_china
MUSE_20180119_172409_92000,train,chapman_ningbo_china
MUSE_20180712_155940_31000,train,chapman_ningbo_china
MUSE_20180116_124319_83000,train,chapman_ningbo_china
MUSE_20180118_172059_48000,train,chapman_ningbo_china
MUSE_20180210_132141_05000,train,chapman_ningbo_china
MUSE_20180114_114548_10000,train,chapman_ningbo_china
MUSE_20180120_123122_80000,train,chapman_ningbo_china
MUSE_20180116_182307_66000,train,chapman_ningbo_china
MUSE_20180113_171444_01000,train,chapman_ningbo_china
MUSE_20180119_180430_07000,train,chapman_ningbo_china
MUSE_20180112_135526_83000,train,chapman_ningbo_china
MUSE_20180712_151739_84000,train,chapman_ningbo_china
MUSE_20180113_130837_60000,train,chapman_ningbo_china
MUSE_20180115_122814_91000,train,chapman_ningbo_china
MUSE_20180115_125153_31000,train,chapman_ningbo_china
MUSE_20180209_130551_21000,train,chapman_ningbo_china
MUSE_20180118_173509_51000,train,chapman_ningbo_china
MUSE_20180209_130740_52000,train,chapman_ningbo_china
MUSE_20180118_181240_96000,train,chapman_ningbo_china
MUSE_20180114_073953_43000,train,chapman_ningbo_china
MUSE_20180118_121025_81000,train,chapman_ningbo_china
MUSE_20180118_181928_31000,train,chapman_ningbo_china
MUSE_20180113_073613_81000,train,chapman_ningbo_china
MUSE_20180712_161442_97000,train,chapman_ningbo_china
MUSE_20180120_123325_15000,train,chapman_ningbo_china
MUSE_20180118_120938_02000,train,chapman_ningbo_china
MUSE_20180116_134155_85000,train,chapman_ningbo_china
MUSE_20180712_154034_38000,train,chapman_ningbo_china
MUSE_20180113_122905_46000,train,chapman_ningbo_china
MUSE_20180210_124709_22000,train,chapman_ningbo_china
MUSE_20180112_123912_27000,train,chapman_ningbo_china
MUSE_20180114_115357_17000,train,chapman_ningbo_china
MUSE_20180114_065533_01000,train,chapman_ningbo_china
MUSE_20180119_173112_86000,train,chapman_ningbo_china
MUSE_20180118_123248_13000,train,chapman_ningbo_china
MUSE_20180712_154836_39000,train,chapman_ningbo_china
MUSE_20180116_124556_79000,train,chapman_ningbo_china
MUSE_20180115_124206_57000,train,chapman_ningbo_china
MUSE_20180120_123348_00000,train,chapman_ningbo_china
MUSE_20180115_131457_51000,train,chapman_ningbo_china
MUSE_20180113_135147_13000,train,chapman_ningbo_china
MUSE_20180209_174656_15000,train,chapman_ningbo_china
MUSE_20180112_133816_89000,train,chapman_ningbo_china
MUSE_20180118_125634_72000,train,chapman_ningbo_china
MUSE_20180112_133201_32000,train,chapman_ningbo_china
MUSE_20180111_160141_83000,train,chapman_ningbo_china
MUSE_20180115_133251_36000,train,chapman_ningbo_china
MUSE_20180114_074920_66000,train,chapman_ningbo_china
MUSE_20180116_181804_64000,train,chapman_ningbo_china
MUSE_20180113_135125_36000,train,chapman_ningbo_china
MUSE_20180114_074803_42000,train,chapman_ningbo_china
MUSE_20180112_122300_52000,train,chapman_ningbo_china
MUSE_20180116_174909_70000,train,chapman_ningbo_china
MUSE_20180114_132350_42000,train,chapman_ningbo_china
MUSE_20180712_153843_20000,train,chapman_ningbo_china
MUSE_20180113_115651_18000,train,chapman_ningbo_china
MUSE_20180113_075114_21000,train,chapman_ningbo_china
MUSE_20180119_171539_74000,train,chapman_ningbo_china
MUSE_20180209_114840_02000,train,chapman_ningbo_china
MUSE_20180114_065204_05000,train,chapman_ningbo_china
MUSE_20180113_134052_24000,train,chapman_ningbo_china
MUSE_20180712_151144_27000,train,chapman_ningbo_china
MUSE_20180115_124037_38000,train,chapman_ningbo_china
MUSE_20180118_173303_07000,train,chapman_ningbo_china
MUSE_20180712_151200_36000,train,chapman_ningbo_china
MUSE_20180118_130511_50000,train,chapman_ningbo_china
MUSE_20180116_125004_54000,train,chapman_ningbo_china
MUSE_20180113_180835_68000,train,chapman_ningbo_china
MUSE_20180712_152105_92000,train,chapman_ningbo_china
MUSE_20180112_122136_41000,train,chapman_ningbo_china
MUSE_20180113_123950_35000,train,chapman_ningbo_china
MUSE_20180120_123417_18000,train,chapman_ningbo_china
MUSE_20180209_123816_17000,train,chapman_ningbo_china
MUSE_20180116_171838_77000,train,chapman_ningbo_china
MUSE_20180112_073016_64000,train,chapman_ningbo_china
MUSE_20180116_123053_60000,train,chapman_ningbo_china
MUSE_20180115_115655_64000,train,chapman_ningbo_china
MUSE_20180114_122935_31000,train,chapman_ningbo_china
MUSE_20180209_122233_84000,train,chapman_ningbo_china
MUSE_20180119_173937_78000,train,chapman_ningbo_china
MUSE_20180114_125240_38000,train,chapman_ningbo_china
MUSE_20180119_171123_28000,train,chapman_ningbo_china
MUSE_20180114_071039_70000,train,chapman_ningbo_china
MUSE_20180113_131413_98000,train,chapman_ningbo_china
MUSE_20180209_115404_93000,train,chapman_ningbo_china
MUSE_20180712_152937_75000,train,chapman_ningbo_china
MUSE_20180209_123456_01000,train,chapman_ningbo_china
MUSE_20180210_133011_33000,train,chapman_ningbo_china
MUSE_20180113_171508_95000,train,chapman_ningbo_china
MUSE_20180114_171057_34000,train,chapman_ningbo_china
MUSE_20180113_074546_55000,train,chapman_ningbo_china
MUSE_20180119_173941_98000,train,chapman_ningbo_china
MUSE_20180113_125701_21000,train,chapman_ningbo_china
MUSE_20180115_131412_89000,train,chapman_ningbo_china
MUSE_20180118_173552_05000,train,chapman_ningbo_china
MUSE_20180114_122036_09000,train,chapman_ningbo_china
MUSE_20180112_123916_57000,train,chapman_ningbo_china
MUSE_20180113_185453_76000,train,chapman_ningbo_china
MUSE_20180113_131059_92000,train,chapman_ningbo_china
MUSE_20180113_130750_94000,train,chapman_ningbo_china
MUSE_20180210_115440_40000,train,chapman_ningbo_china
MUSE_20180114_114959_61000,train,chapman_ningbo_china
MUSE_20180118_121612_44000,train,chapman_ningbo_china
MUSE_20180712_153727_11000,train,chapman_ningbo_china
MUSE_20180209_120535_84000,train,chapman_ningbo_china
MUSE_20180118_132350_75000,train,chapman_ningbo_china
MUSE_20180115_134536_37000,train,chapman_ningbo_china
MUSE_20180210_124413_04000,train,chapman_ningbo_china
MUSE_20180113_173445_90000,train,chapman_ningbo_china
MUSE_20180116_131459_50000,train,chapman_ningbo_china
MUSE_20180112_133106_48000,train,chapman_ningbo_china
MUSE_20180116_133206_14000,train,chapman_ningbo_china
MUSE_20180113_074756_28000,train,chapman_ningbo_china
MUSE_20180210_124913_45000,train,chapman_ningbo_china
MUSE_20180116_122659_19000,train,chapman_ningbo_china
MUSE_20180116_130000_80000,train,chapman_ningbo_china
MUSE_20180119_175949_08000,train,chapman_ningbo_china
MUSE_20180114_073617_65000,train,chapman_ningbo_china
MUSE_20180119_174507_54000,train,chapman_ningbo_china
MUSE_20180112_073056_06000,train,chapman_ningbo_china
MUSE_20180116_174535_00000,train,chapman_ningbo_china
MUSE_20180712_154404_95000,train,chapman_ningbo_china
MUSE_20180210_125927_56000,train,chapman_ningbo_china
MUSE_20180119_180101_21000,train,chapman_ningbo_china
MUSE_20180115_130236_18000,train,chapman_ningbo_china
MUSE_20180112_122302_66000,train,chapman_ningbo_china
MUSE_20180118_124831_43000,train,chapman_ningbo_china
MUSE_20180114_121956_67000,train,chapman_ningbo_china
MUSE_20180113_175912_30000,train,chapman_ningbo_china
MUSE_20180113_131152_38000,train,chapman_ningbo_china
MUSE_20180119_171916_63000,train,chapman_ningbo_china
MUSE_20180113_173228_15000,train,chapman_ningbo_china
MUSE_20180712_160616_08000,train,chapman_ningbo_china
MUSE_20180114_132811_71000,train,chapman_ningbo_china
MUSE_20180209_123051_67000,train,chapman_ningbo_china
MUSE_20180113_134801_16000,train,chapman_ningbo_china
MUSE_20180120_122229_14000,train,chapman_ningbo_china
MUSE_20180112_140232_12000,train,chapman_ningbo_china
MUSE_20180116_180911_19000,train,chapman_ningbo_china
MUSE_20180119_171901_15000,train,chapman_ningbo_china
MUSE_20180112_123407_35000,train,chapman_ningbo_china
MUSE_20180209_124651_86000,train,chapman_ningbo_china
MUSE_20180210_120729_35000,train,chapman_ningbo_china
MUSE_20180118_170728_59000,train,chapman_ningbo_china
MUSE_20180113_073419_29000,train,chapman_ningbo_china
MUSE_20180114_134604_10000,train,chapman_ningbo_china
MUSE_20180209_123316_37000,train,chapman_ningbo_china
MUSE_20180111_163412_52000,train,chapman_ningbo_china
MUSE_20180113_124836_32000,train,chapman_ningbo_china
MUSE_20180113_125817_30000,train,chapman_ningbo_china
MUSE_20180209_170108_58000,train,chapman_ningbo_china
MUSE_20180712_154556_34000,train,chapman_ningbo_china
MUSE_20180112_071656_53000,train,chapman_ningbo_china
MUSE_20180119_173157_60000,train,chapman_ningbo_china
MUSE_20180116_133845_10000,train,chapman_ningbo_china
MUSE_20180209_174207_61000,train,chapman_ningbo_china
MUSE_20180115_134737_74000,train,chapman_ningbo_china
MUSE_20180712_153633_39000,train,chapman_ningbo_china
MUSE_20180209_174806_51000,train,chapman_ningbo_china
MUSE_20180209_172021_24000,train,chapman_ningbo_china
MUSE_20180114_123837_76000,train,chapman_ningbo_china
MUSE_20180210_115628_01000,train,chapman_ningbo_china
MUSE_20180114_073955_55000,train,chapman_ningbo_china
MUSE_20180209_171349_04000,train,chapman_ningbo_china
MUSE_20180209_170349_37000,train,chapman_ningbo_china
MUSE_20180712_151024_81000,train,chapman_ningbo_china
MUSE_20180209_130741_68000,train,chapman_ningbo_china
MUSE_20180209_124623_47000,train,chapman_ningbo_china
MUSE_20180116_131255_87000,train,chapman_ningbo_china
MUSE_20180111_165858_31000,train,chapman_ningbo_china
MUSE_20180712_151554_69000,train,chapman_ningbo_china
MUSE_20180112_122741_26000,train,chapman_ningbo_china
MUSE_20180118_120125_44000,train,chapman_ningbo_china
MUSE_20180112_122434_16000,train,chapman_ningbo_china
MUSE_20180114_171646_81000,train,chapman_ningbo_china
MUSE_20180209_175007_64000,train,chapman_ningbo_china
MUSE_20180113_175336_01000,train,chapman_ningbo_china
MUSE_20180112_133517_13000,train,chapman_ningbo_china
MUSE_20180114_115142_74000,train,chapman_ningbo_china
MUSE_20180113_121039_40000,train,chapman_ningbo_china
MUSE_20180116_123323_48000,train,chapman_ningbo_china
MUSE_20180116_171006_91000,train,chapman_ningbo_china
MUSE_20180118_170429_39000,train,chapman_ningbo_china
MUSE_20180112_075539_94000,train,chapman_ningbo_china
MUSE_20180116_180503_50000,train,chapman_ningbo_china
MUSE_20180209_113847_81000,train,chapman_ningbo_china
MUSE_20180118_123708_02000,train,chapman_ningbo_china
MUSE_20180210_132157_56000,train,chapman_ningbo_china
MUSE_20180115_134211_50000,train,chapman_ningbo_china
MUSE_20180209_123724_10000,train,chapman_ningbo_china
MUSE_20180116_121104_02000,train,chapman_ningbo_china
MUSE_20180712_151519_70000,train,chapman_ningbo_china
MUSE_20180113_182204_31000,train,chapman_ningbo_china
MUSE_20180210_124813_41000,train,chapman_ningbo_china
MUSE_20180114_074750_07000,train,chapman_ningbo_china
MUSE_20180114_171030_73000,train,chapman_ningbo_china
MUSE_20180115_132937_22000,train,chapman_ningbo_china
MUSE_20180115_132434_52000,train,chapman_ningbo_china
MUSE_20180113_182810_31000,train,chapman_ningbo_china
MUSE_20180113_071514_88000,train,chapman_ningbo_china
MUSE_20180210_130239_63000,train,chapman_ningbo_china
MUSE_20180112_072934_19000,train,chapman_ningbo_china
MUSE_20180115_120824_99000,train,chapman_ningbo_china
MUSE_20180113_121504_38000,train,chapman_ningbo_china
MUSE_20180116_115937_93000,train,chapman_ningbo_china
MUSE_20180115_131202_24000,train,chapman_ningbo_china
MUSE_20180114_172112_06000,train,chapman_ningbo_china
MUSE_20180210_130454_71000,train,chapman_ningbo_china
MUSE_20180116_124037_74000,train,chapman_ningbo_china
MUSE_20180119_171345_39000,train,chapman_ningbo_china
MUSE_20180116_120811_61000,train,chapman_ningbo_china
MUSE_20180118_173012_34000,train,chapman_ningbo_china
MUSE_20180114_132201_49000,train,chapman_ningbo_china
MUSE_20180120_123002_86000,train,chapman_ningbo_china
MUSE_20180209_121738_69000,train,chapman_ningbo_china
MUSE_20180112_074844_43000,train,chapman_ningbo_china
MUSE_20180210_114950_56000,train,chapman_ningbo_china
MUSE_20180114_115128_37000,train,chapman_ningbo_china
MUSE_20180113_125210_73000,train,chapman_ningbo_china
MUSE_20180112_165512_19000,train,chapman_ningbo_china
MUSE_20180116_181916_76000,train,chapman_ningbo_china
MUSE_20180114_073028_32000,train,chapman_ningbo_china
MUSE_20180114_125949_25000,train,chapman_ningbo_china
MUSE_20180118_170941_75000,train,chapman_ningbo_china
MUSE_20180114_070020_38000,train,chapman_ningbo_china
MUSE_20180118_121652_33000,train,chapman_ningbo_china
MUSE_20180112_135639_72000,train,chapman_ningbo_china
